decision_time,zone,flag,adverse_counterfactual
2026-01-19 11:00:00,ZONE_A,RED,True
2026-01-19 11:00:00,ZONE_A,RED,True
2026-01-19 11:15:00,ZONE_A,RED,True
2026-01-19 11:15:00,ZONE_A,RED,True
2026-01-19 11:30:00,ZONE_A,RED,True
2026-01-19 11:30:00,ZONE_A,RED,True
2026-01-19 11:45:00,ZONE_A,RED,True
2026-01-19 12:00:00,ZONE_A,RED,True
2026-01-19 12:00:00,ZONE_A,RED,True
2026-01-19 12:15:00,ZONE_A,RED,True
2026-01-19 12:15:00,ZONE_A,RED,True
2026-01-19 12:30:00,ZONE_A,RED,True
2026-01-19 12:30:00,ZONE_A,RED,True
2026-01-19 12:45:00,ZONE_A,RED,True
2026-01-19 12:45:00,ZONE_A,RED,True
2026-01-19 13:00:00,ZONE_A,RED,True
2026-01-19 13:15:00,ZONE_A,RED,True
2026-01-19 13:30:00,ZONE_A,RED,True
2026-01-19 13:45:00,ZONE_A,RED,True
2026-01-19 14:00:00,ZONE_A,RED,True
2026-01-19 14:15:00,ZONE_A,RED,True
2026-01-19 14:15:00,ZONE_A,RED,True
2026-01-19 14:30:00,ZONE_A,RED,True
2026-01-19 14:45:00,ZONE_A,RED,True
2026-01-19 15:00:00,ZONE_A,RED,True
2026-01-19 15:15:00,ZONE_A,RED,True
2026-01-19 15:30:00,ZONE_A,RED,True
2026-01-19 15:45:00,ZONE_A,RED,True
2026-01-19 16:00:00,ZONE_A,RED,True
2026-01-19 16:15:00,ZONE_A,RED,True
2026-01-19 16:30:00,ZONE_A,RED,True
2026-01-19 19:30:00,ZONE_A,GREEN,False
2026-01-19 20:15:00,ZONE_A,GREEN,False
2026-01-19 20:30:00,ZONE_A,GREEN,False
2026-01-19 20:45:00,ZONE_A,GREEN,False
2026-01-19 21:15:00,ZONE_A,RED,True
2026-01-19 21:30:00,ZONE_A,RED,True
2026-01-19 21:45:00,ZONE_A,RED,True
2026-01-19 22:00:00,ZONE_A,RED,True
2026-01-19 22:15:00,ZONE_A,RED,True
2026-01-19 22:30:00,ZONE_A,GREEN,False
2026-01-19 22:45:00,ZONE_A,GREEN,False
2026-01-19 23:15:00,ZONE_A,GREEN,False
2026-01-20 00:00:00,ZONE_A,GREEN,False
2026-01-20 00:15:00,ZONE_A,RED,True
2026-01-20 00:30:00,ZONE_A,RED,True
2026-01-20 00:45:00,ZONE_A,RED,True
2026-01-20 01:00:00,ZONE_A,GREEN,False
2026-01-20 01:15:00,ZONE_A,RED,True
2026-01-20 01:30:00,ZONE_A,RED,True
2026-01-20 01:45:00,ZONE_A,GREEN,False
2026-01-20 02:30:00,ZONE_A,RED,True
2026-01-20 02:45:00,ZONE_A,RED,True
2026-01-20 03:00:00,ZONE_A,RED,True
2026-01-20 03:15:00,ZONE_A,RED,True
2026-01-20 03:30:00,ZONE_A,RED,True
2026-01-20 03:45:00,ZONE_A,RED,True
2026-01-20 04:00:00,ZONE_A,RED,True
2026-01-20 04:15:00,ZONE_A,RED,True
2026-01-20 04:30:00,ZONE_A,RED,True
2026-01-20 04:45:00,ZONE_A,RED,True
2026-01-20 05:00:00,ZONE_A,RED,True
2026-01-20 05:15:00,ZONE_A,RED,True
2026-01-20 05:30:00,ZONE_A,RED,True
2026-01-20 07:00:00,ZONE_A,GREEN,False
2026-01-20 07:15:00,ZONE_A,GREEN,False
2026-01-20 07:30:00,ZONE_A,RED,True
2026-01-20 07:45:00,ZONE_A,RED,True
2026-01-20 08:00:00,ZONE_A,RED,True
2026-01-20 08:00:00,ZONE_A,RED,True
2026-01-20 08:15:00,ZONE_A,RED,True
2026-01-20 08:30:00,ZONE_A,RED,True
2026-01-20 08:45:00,ZONE_A,RED,True
2026-01-20 09:00:00,ZONE_A,RED,True
2026-01-20 09:00:00,ZONE_A,RED,True
2026-01-20 09:15:00,ZONE_A,RED,True
2026-01-20 09:30:00,ZONE_A,RED,True
2026-01-20 09:30:00,ZONE_A,RED,True
2026-01-20 09:45:00,ZONE_A,RED,True
2026-01-20 09:45:00,ZONE_A,RED,True
2026-01-20 10:00:00,ZONE_A,RED,True
2026-01-20 10:00:00,ZONE_A,RED,True
2026-01-20 10:15:00,ZONE_A,RED,True
2026-01-20 10:30:00,ZONE_A,RED,True
2026-01-20 10:45:00,ZONE_A,RED,True
2026-01-20 11:00:00,ZONE_A,RED,True
2026-01-20 11:15:00,ZONE_A,RED,True
2026-01-20 11:15:00,ZONE_A,RED,True
2026-01-20 11:30:00,ZONE_A,RED,True
2026-01-20 11:30:00,ZONE_A,RED,True
2026-01-20 11:45:00,ZONE_A,RED,True
2026-01-20 12:00:00,ZONE_A,RED,True
2026-01-20 12:00:00,ZONE_A,RED,True
2026-01-20 12:15:00,ZONE_A,RED,True
2026-01-20 12:30:00,ZONE_A,RED,True
2026-01-20 12:30:00,ZONE_A,RED,True
2026-01-20 12:45:00,ZONE_A,RED,True
2026-01-20 12:45:00,ZONE_A,RED,True
2026-01-20 13:00:00,ZONE_A,RED,True
2026-01-20 13:00:00,ZONE_A,RED,True
2026-01-20 13:15:00,ZONE_A,RED,True
2026-01-20 13:30:00,ZONE_A,RED,True
2026-01-20 13:30:00,ZONE_A,RED,True
2026-01-20 13:45:00,ZONE_A,RED,True
2026-01-20 13:45:00,ZONE_A,RED,True
2026-01-20 14:00:00,ZONE_A,RED,True
2026-01-20 14:15:00,ZONE_A,RED,True
2026-01-20 14:15:00,ZONE_A,RED,True
2026-01-20 14:30:00,ZONE_A,RED,True
2026-01-20 14:30:00,ZONE_A,RED,True
2026-01-20 14:45:00,ZONE_A,RED,True
2026-01-20 14:45:00,ZONE_A,RED,True
2026-01-20 15:00:00,ZONE_A,RED,True
2026-01-20 15:15:00,ZONE_A,RED,True
2026-01-20 15:30:00,ZONE_A,RED,True
2026-01-20 15:45:00,ZONE_A,RED,True
2026-01-20 16:00:00,ZONE_A,RED,True
2026-01-21 07:15:00,ZONE_A,GREEN,False
2026-01-21 07:30:00,ZONE_A,GREEN,False
2026-01-21 07:45:00,ZONE_A,RED,True
2026-01-21 08:00:00,ZONE_A,RED,True
2026-01-21 08:15:00,ZONE_A,GREEN,False
2026-01-21 08:15:00,ZONE_A,GREEN,False
2026-01-21 08:30:00,ZONE_A,RED,True
2026-01-21 08:45:00,ZONE_A,RED,True
2026-01-21 08:45:00,ZONE_A,RED,True
2026-01-21 09:00:00,ZONE_A,RED,True
2026-01-21 09:15:00,ZONE_A,RED,True
2026-01-21 09:15:00,ZONE_A,RED,True
2026-01-21 09:30:00,ZONE_A,RED,True
2026-01-21 09:30:00,ZONE_A,RED,True
2026-01-21 09:45:00,ZONE_A,RED,True
2026-01-21 09:45:00,ZONE_A,RED,True
2026-01-21 10:00:00,ZONE_A,RED,True
2026-01-21 10:00:00,ZONE_A,RED,True
2026-01-21 10:15:00,ZONE_A,RED,True
2026-01-21 10:15:00,ZONE_A,RED,True
2026-01-21 10:30:00,ZONE_A,RED,True
2026-01-21 10:30:00,ZONE_A,RED,True
2026-01-21 10:45:00,ZONE_A,RED,True
2026-01-21 10:45:00,ZONE_A,RED,True
2026-01-21 11:00:00,ZONE_A,RED,True
2026-01-21 11:00:00,ZONE_A,RED,True
2026-01-21 11:15:00,ZONE_A,RED,True
2026-01-21 11:15:00,ZONE_A,RED,True
2026-01-21 11:30:00,ZONE_A,RED,True
2026-01-21 11:45:00,ZONE_A,RED,True
2026-01-21 11:45:00,ZONE_A,RED,True
2026-01-21 12:00:00,ZONE_A,RED,True
2026-01-21 12:15:00,ZONE_A,RED,True
2026-01-21 12:15:00,ZONE_A,RED,True
2026-01-21 12:30:00,ZONE_A,RED,True
2026-01-21 12:30:00,ZONE_A,RED,True
2026-01-21 12:45:00,ZONE_A,RED,True
2026-01-21 12:45:00,ZONE_A,RED,True
2026-01-21 13:00:00,ZONE_A,RED,True
2026-01-21 13:00:00,ZONE_A,RED,True
2026-01-21 13:15:00,ZONE_A,RED,True
2026-01-21 13:15:00,ZONE_A,RED,True
2026-01-21 13:30:00,ZONE_A,RED,True
2026-01-21 13:30:00,ZONE_A,RED,True
2026-01-21 13:45:00,ZONE_A,RED,True
2026-01-21 14:00:00,ZONE_A,RED,True
2026-01-21 14:15:00,ZONE_A,RED,True
2026-01-21 14:30:00,ZONE_A,RED,True
2026-01-21 14:45:00,ZONE_A,RED,True
2026-01-21 15:00:00,ZONE_A,RED,True
2026-01-21 15:15:00,ZONE_A,YELLOW,False
2026-01-21 15:30:00,ZONE_A,YELLOW,False
2026-01-22 09:00:00,ZONE_A,GREEN,False
2026-01-22 09:15:00,ZONE_A,GREEN,False
2026-01-22 09:30:00,ZONE_A,GREEN,False
2026-01-22 09:45:00,ZONE_A,GREEN,False
2026-01-22 10:00:00,ZONE_A,GREEN,False
2026-01-22 10:15:00,ZONE_A,RED,True
2026-01-22 10:30:00,ZONE_A,RED,True
2026-01-22 10:45:00,ZONE_A,RED,True
2026-01-22 11:00:00,ZONE_A,RED,True
2026-01-22 11:15:00,ZONE_A,RED,True
2026-01-22 11:30:00,ZONE_A,RED,True
2026-01-22 11:45:00,ZONE_A,RED,True
2026-01-22 12:00:00,ZONE_A,RED,True
2026-01-22 12:15:00,ZONE_A,GREEN,False
2026-01-22 12:30:00,ZONE_A,RED,True
2026-01-22 12:45:00,ZONE_A,GREEN,False
2026-01-22 13:00:00,ZONE_A,GREEN,False
2026-01-22 13:15:00,ZONE_A,RED,True
2026-01-22 13:30:00,ZONE_A,RED,True
2026-01-22 13:45:00,ZONE_A,RED,True
2026-01-22 14:00:00,ZONE_A,GREEN,False
2026-01-22 14:15:00,ZONE_A,GREEN,False
2026-01-22 14:45:00,ZONE_A,GREEN,False
2026-01-23 08:15:00,ZONE_A,GREEN,False
2026-01-23 08:30:00,ZONE_A,RED,True
2026-01-23 08:45:00,ZONE_A,GREEN,False
2026-01-23 09:00:00,ZONE_A,GREEN,False
2026-01-23 09:15:00,ZONE_A,RED,True
2026-01-23 09:30:00,ZONE_A,RED,True
2026-01-23 09:45:00,ZONE_A,RED,True
2026-01-23 10:00:00,ZONE_A,GREEN,False
2026-01-23 10:15:00,ZONE_A,RED,True
2026-01-23 10:30:00,ZONE_A,GREEN,False
2026-01-23 10:45:00,ZONE_A,RED,True
2026-01-23 11:00:00,ZONE_A,RED,True
2026-01-23 11:15:00,ZONE_A,RED,True
2026-01-23 11:30:00,ZONE_A,RED,True
2026-01-23 11:30:00,ZONE_A,RED,True
2026-01-23 11:45:00,ZONE_A,RED,True
2026-01-23 12:00:00,ZONE_A,RED,True
2026-01-23 12:15:00,ZONE_A,RED,True
2026-01-23 12:30:00,ZONE_A,RED,True
2026-01-23 12:30:00,ZONE_A,RED,True
2026-01-23 12:45:00,ZONE_A,RED,True
2026-01-23 13:00:00,ZONE_A,GREEN,False
2026-01-23 13:15:00,ZONE_A,GREEN,False
2026-01-23 13:30:00,ZONE_A,GREEN,False
2026-01-23 13:45:00,ZONE_A,GREEN,False
2026-01-23 14:00:00,ZONE_A,GREEN,False
2026-01-23 14:15:00,ZONE_A,YELLOW,False
2026-01-23 14:30:00,ZONE_A,GREEN,False
2026-01-24 10:00:00,ZONE_A,GREEN,False
2026-01-24 10:30:00,ZONE_A,GREEN,False
2026-01-24 11:00:00,ZONE_A,GREEN,False
2026-01-24 11:15:00,ZONE_A,GREEN,False
2026-01-24 11:30:00,ZONE_A,GREEN,False
2026-01-24 11:45:00,ZONE_A,GREEN,False
2026-01-24 12:00:00,ZONE_A,GREEN,False
2026-01-24 12:15:00,ZONE_A,GREEN,False
2026-01-24 12:30:00,ZONE_A,RED,True
2026-01-24 12:45:00,ZONE_A,GREEN,False
2026-01-24 13:00:00,ZONE_A,GREEN,False
2026-01-24 13:15:00,ZONE_A,GREEN,False
2026-01-24 13:30:00,ZONE_A,RED,True
2026-01-24 13:45:00,ZONE_A,RED,True
2026-01-24 14:00:00,ZONE_A,RED,True
2026-01-24 14:15:00,ZONE_A,RED,True
2026-01-24 14:30:00,ZONE_A,RED,True
2026-01-24 14:45:00,ZONE_A,RED,True
2026-01-24 15:00:00,ZONE_A,RED,True
2026-01-24 15:15:00,ZONE_A,GREEN,False
2026-01-24 15:30:00,ZONE_A,GREEN,False
2026-01-25 07:45:00,ZONE_A,RED,True
2026-01-25 08:00:00,ZONE_A,GREEN,False
2026-01-25 08:15:00,ZONE_A,GREEN,False
2026-01-25 08:30:00,ZONE_A,GREEN,False
2026-01-25 08:45:00,ZONE_A,RED,True
2026-01-25 09:00:00,ZONE_A,RED,True
2026-01-25 09:00:00,ZONE_A,RED,True
2026-01-25 09:15:00,ZONE_A,RED,True
2026-01-25 09:15:00,ZONE_A,RED,True
2026-01-25 09:30:00,ZONE_A,RED,True
2026-01-25 09:30:00,ZONE_A,RED,True
2026-01-25 09:45:00,ZONE_A,RED,True
2026-01-25 09:45:00,ZONE_A,RED,True
2026-01-25 10:00:00,ZONE_A,RED,True
2026-01-25 10:00:00,ZONE_A,RED,True
2026-01-25 10:15:00,ZONE_A,RED,True
2026-01-25 10:15:00,ZONE_A,RED,True
2026-01-25 10:30:00,ZONE_A,RED,True
2026-01-25 10:30:00,ZONE_A,RED,True
2026-01-25 10:45:00,ZONE_A,RED,True
2026-01-25 11:00:00,ZONE_A,RED,True
2026-01-25 11:15:00,ZONE_A,RED,True
2026-01-25 11:15:00,ZONE_A,RED,True
2026-01-25 11:30:00,ZONE_A,RED,True
2026-01-25 11:30:00,ZONE_A,RED,True
2026-01-25 11:45:00,ZONE_A,RED,True
2026-01-25 12:00:00,ZONE_A,RED,True
2026-01-25 12:00:00,ZONE_A,RED,True
2026-01-25 12:15:00,ZONE_A,RED,True
2026-01-25 12:15:00,ZONE_A,RED,True
2026-01-25 12:30:00,ZONE_A,RED,True
2026-01-25 12:30:00,ZONE_A,RED,True
2026-01-25 12:45:00,ZONE_A,RED,True
2026-01-25 12:45:00,ZONE_A,RED,True
2026-01-25 13:00:00,ZONE_A,RED,True
2026-01-25 13:00:00,ZONE_A,RED,True
2026-01-25 13:15:00,ZONE_A,RED,True
2026-01-25 13:15:00,ZONE_A,RED,True
2026-01-25 13:30:00,ZONE_A,RED,True
2026-01-25 13:30:00,ZONE_A,RED,True
2026-01-25 13:45:00,ZONE_A,RED,True
2026-01-25 13:45:00,ZONE_A,RED,True
2026-01-25 14:00:00,ZONE_A,RED,True
2026-01-25 14:15:00,ZONE_A,RED,True
2026-01-25 14:30:00,ZONE_A,RED,True
2026-01-25 14:45:00,ZONE_A,RED,True
2026-01-25 15:00:00,ZONE_A,RED,True
2026-01-25 15:15:00,ZONE_A,RED,True
2026-01-25 15:30:00,ZONE_A,RED,True
2026-01-25 15:45:00,ZONE_A,RED,True
2026-01-25 16:00:00,ZONE_A,GREEN,False
2026-01-26 07:30:00,ZONE_A,GREEN,False
2026-01-26 08:00:00,ZONE_A,GREEN,False
2026-01-26 08:15:00,ZONE_A,GREEN,False
2026-01-26 08:30:00,ZONE_A,GREEN,False
2026-01-26 08:45:00,ZONE_A,GREEN,False
2026-01-26 09:00:00,ZONE_A,RED,True
2026-01-26 09:15:00,ZONE_A,RED,True
2026-01-26 09:30:00,ZONE_A,GREEN,False
2026-01-26 09:45:00,ZONE_A,RED,True
2026-01-26 09:45:00,ZONE_A,RED,True
2026-01-26 10:00:00,ZONE_A,RED,True
2026-01-26 10:00:00,ZONE_A,RED,True
2026-01-26 10:15:00,ZONE_A,RED,True
2026-01-26 10:30:00,ZONE_A,RED,True
2026-01-26 10:45:00,ZONE_A,RED,True
2026-01-26 10:45:00,ZONE_A,RED,True
2026-01-26 11:00:00,ZONE_A,RED,True
2026-01-26 11:00:00,ZONE_A,RED,True
2026-01-26 11:15:00,ZONE_A,RED,True
2026-01-26 11:15:00,ZONE_A,RED,True
2026-01-26 11:30:00,ZONE_A,RED,True
2026-01-26 11:30:00,ZONE_A,RED,True
2026-01-26 11:45:00,ZONE_A,RED,True
2026-01-26 11:45:00,ZONE_A,RED,True
2026-01-26 12:00:00,ZONE_A,RED,True
2026-01-26 12:00:00,ZONE_A,RED,True
2026-01-26 12:15:00,ZONE_A,RED,True
2026-01-26 12:15:00,ZONE_A,RED,True
2026-01-26 12:30:00,ZONE_A,RED,True
2026-01-26 12:30:00,ZONE_A,RED,True
2026-01-26 12:45:00,ZONE_A,RED,True
2026-01-26 13:00:00,ZONE_A,RED,True
2026-01-26 13:00:00,ZONE_A,RED,True
2026-01-26 13:15:00,ZONE_A,RED,True
2026-01-26 13:15:00,ZONE_A,RED,True
2026-01-26 13:30:00,ZONE_A,RED,True
2026-01-26 13:30:00,ZONE_A,RED,True
2026-01-26 13:45:00,ZONE_A,RED,True
2026-01-26 13:45:00,ZONE_A,RED,True
2026-01-26 14:00:00,ZONE_A,RED,True
2026-01-26 14:15:00,ZONE_A,RED,True
2026-01-26 14:15:00,ZONE_A,RED,True
2026-01-26 14:30:00,ZONE_A,RED,True
2026-01-26 14:45:00,ZONE_A,RED,True
2026-01-26 15:00:00,ZONE_A,RED,True
2026-01-26 15:15:00,ZONE_A,RED,True
2026-01-26 15:30:00,ZONE_A,RED,True
2026-01-26 15:45:00,ZONE_A,GREEN,False
2026-01-26 16:00:00,ZONE_A,GREEN,False
2026-01-27 07:30:00,ZONE_A,GREEN,False
2026-01-27 08:00:00,ZONE_A,RED,True
2026-01-27 08:00:00,ZONE_A,RED,True
2026-01-27 08:15:00,ZONE_A,RED,True
2026-01-27 08:30:00,ZONE_A,RED,True
2026-01-27 08:45:00,ZONE_A,RED,True
2026-01-27 09:00:00,ZONE_A,RED,True
2026-01-27 09:00:00,ZONE_A,RED,True
2026-01-27 09:15:00,ZONE_A,RED,True
2026-01-27 09:30:00,ZONE_A,RED,True
2026-01-27 09:45:00,ZONE_A,RED,True
2026-01-27 10:00:00,ZONE_A,RED,True
2026-01-27 10:15:00,ZONE_A,RED,True
2026-01-27 10:30:00,ZONE_A,RED,True
2026-01-27 10:45:00,ZONE_A,RED,True
2026-01-27 11:00:00,ZONE_A,RED,True
2026-01-27 11:15:00,ZONE_A,RED,True
2026-01-27 11:30:00,ZONE_A,RED,True
2026-01-27 11:45:00,ZONE_A,RED,True
2026-01-27 12:00:00,ZONE_A,RED,True
2026-01-27 12:15:00,ZONE_A,RED,True
2026-01-27 12:30:00,ZONE_A,RED,True
2026-01-27 12:45:00,ZONE_A,RED,True
2026-01-27 13:00:00,ZONE_A,RED,True
2026-01-27 13:15:00,ZONE_A,RED,True
2026-01-27 13:30:00,ZONE_A,RED,True
2026-01-27 13:45:00,ZONE_A,GREEN,False
2026-01-27 14:15:00,ZONE_A,GREEN,False
2026-01-27 14:30:00,ZONE_A,GREEN,False
2026-01-28 09:45:00,ZONE_A,GREEN,False
2026-01-28 10:00:00,ZONE_A,GREEN,False
2026-01-28 10:15:00,ZONE_A,GREEN,False
2026-01-28 10:30:00,ZONE_A,GREEN,False
2026-01-28 10:45:00,ZONE_A,GREEN,False
2026-01-28 11:00:00,ZONE_A,GREEN,False
2026-01-28 11:15:00,ZONE_A,RED,True
2026-01-28 11:30:00,ZONE_A,GREEN,False
2026-01-28 11:45:00,ZONE_A,GREEN,False
2026-01-28 12:00:00,ZONE_A,GREEN,False
2026-01-28 12:15:00,ZONE_A,RED,True
2026-01-28 12:45:00,ZONE_A,GREEN,False
2026-01-28 13:00:00,ZONE_A,GREEN,False
2026-01-28 13:15:00,ZONE_A,GREEN,False
2026-01-28 13:30:00,ZONE_A,GREEN,False
2026-01-28 13:45:00,ZONE_A,GREEN,False
2026-01-29 07:30:00,ZONE_A,GREEN,False
2026-01-29 07:45:00,ZONE_A,RED,True
2026-01-29 08:00:00,ZONE_A,RED,True
2026-01-29 08:15:00,ZONE_A,RED,True
2026-01-29 08:30:00,ZONE_A,RED,True
2026-01-29 08:45:00,ZONE_A,RED,True
2026-01-29 09:15:00,ZONE_A,GREEN,False
2026-01-29 09:15:00,ZONE_A,GREEN,False
2026-01-29 09:30:00,ZONE_A,RED,True
2026-01-29 09:45:00,ZONE_A,RED,True
2026-01-29 10:00:00,ZONE_A,RED,True
2026-01-29 10:15:00,ZONE_A,RED,True
2026-01-29 10:30:00,ZONE_A,RED,True
2026-01-29 10:30:00,ZONE_A,RED,True
2026-01-29 10:45:00,ZONE_A,RED,True
2026-01-29 10:45:00,ZONE_A,RED,True
2026-01-29 11:00:00,ZONE_A,RED,True
2026-01-29 11:15:00,ZONE_A,RED,True
2026-01-29 11:30:00,ZONE_A,RED,True
2026-01-29 11:30:00,ZONE_A,RED,True
2026-01-29 11:45:00,ZONE_A,RED,True
2026-01-29 12:00:00,ZONE_A,RED,True
2026-01-29 12:15:00,ZONE_A,RED,True
2026-01-29 12:30:00,ZONE_A,RED,True
2026-01-29 12:45:00,ZONE_A,RED,True
2026-01-29 13:00:00,ZONE_A,RED,True
2026-01-29 13:15:00,ZONE_A,RED,True
2026-01-29 13:30:00,ZONE_A,GREEN,False
2026-01-29 13:45:00,ZONE_A,GREEN,False
2026-01-29 14:00:00,ZONE_A,GREEN,False
2026-01-29 14:15:00,ZONE_A,GREEN,False
2026-01-29 14:30:00,ZONE_A,GREEN,False
2026-01-29 14:45:00,ZONE_A,GREEN,False
2026-01-29 15:15:00,ZONE_A,GREEN,False
2026-01-30 09:45:00,ZONE_A,GREEN,False
2026-01-30 10:00:00,ZONE_A,GREEN,False
2026-01-30 10:15:00,ZONE_A,GREEN,False
2026-01-30 10:30:00,ZONE_A,GREEN,False
2026-01-30 10:45:00,ZONE_A,GREEN,False
2026-01-30 11:00:00,ZONE_A,GREEN,False
2026-01-30 11:15:00,ZONE_A,RED,True
2026-01-30 11:30:00,ZONE_A,GREEN,False
2026-01-30 11:45:00,ZONE_A,RED,True
2026-01-30 12:00:00,ZONE_A,GREEN,False
2026-01-30 12:15:00,ZONE_A,GREEN,False
2026-01-30 12:30:00,ZONE_A,RED,True
2026-01-30 12:45:00,ZONE_A,GREEN,False
2026-01-30 13:00:00,ZONE_A,GREEN,False
2026-01-30 13:15:00,ZONE_A,GREEN,False
2026-01-30 13:30:00,ZONE_A,GREEN,False
2026-01-30 13:45:00,ZONE_A,GREEN,False
2026-01-30 14:00:00,ZONE_A,GREEN,False
2026-01-30 14:15:00,ZONE_A,GREEN,False
